Store,Retailer,Location,Area,Date ,Year,Month,Day,Product,Skew Type,Description,Quantity ,Price,Total
Heinen's Barrington,Heinen's,Barrington,0,09/07/2023,2023,9,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,09/07/2023,2023,9,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,09/07/2023,2023,9,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,75,$2.79,209.25
Heinen's Barrington,Heinen's,Barrington,0,09/18/2023,2023,9,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,09/18/2023,2023,9,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,09/18/2023,2023,9,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,09/18/2023,2023,9,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,09/18/2023,2023,9,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,09/21/2023,2023,9,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Heinen's Barrington,Heinen's,Barrington,0,09/21/2023,2023,9,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,09/21/2023,2023,9,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,09/21/2023,2023,9,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,09/21/2023,2023,9,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,75,$2.79,209.25
Heinen's Barrington,Heinen's,Barrington,0,10/05/2023,2023,10,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,10/05/2023,2023,10,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,10/05/2023,2023,10,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,10/05/2023,2023,10,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,10/05/2023,2023,10,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,10/13/2023,2023,10,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Heinen's Barrington,Heinen's,Barrington,0,10/13/2023,2023,10,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,10/13/2023,2023,10,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Heinen's Barrington,Heinen's,Barrington,0,10/13/2023,2023,10,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,10/13/2023,2023,10,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Heinen's Barrington,Heinen's,Barrington,0,11/06/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,11/06/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,11/06/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Heinen's Barrington,Heinen's,Barrington,0,11/06/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Heinen's Barrington,Heinen's,Barrington,0,11/06/2023,2023,11,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,75,$2.79,209.25
Heinen's Barrington,Heinen's,Barrington,0,11/16/2023,2023,11,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,11/16/2023,2023,11,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,11/16/2023,2023,11,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Heinen's Barrington,Heinen's,Barrington,0,11/16/2023,2023,11,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,4,$12.59,50.36
Heinen's Barrington,Heinen's,Barrington,0,11/16/2023,2023,11,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Heinen's Barrington,Heinen's,Barrington,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,12,$8.39,100.68
Heinen's Barrington,Heinen's,Barrington,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,4,$12.59,50.36
Heinen's Barrington,Heinen's,Barrington,0,11/20/2023,2023,11,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,12/08/2023,2023,12,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Heinen's Barrington,Heinen's,Barrington,0,12/08/2023,2023,12,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,12/08/2023,2023,12,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,12,$8.39,100.68
Heinen's Barrington,Heinen's,Barrington,0,12/08/2023,2023,12,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Heinen's Barrington,Heinen's,Barrington,0,12/08/2023,2023,12,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,12/14/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,12/14/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,12/14/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,12,$8.39,100.68
Heinen's Barrington,Heinen's,Barrington,0,12/14/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,12,$12.59,151.08
Heinen's Barrington,Heinen's,Barrington,0,12/14/2023,2023,12,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,12/21/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Heinen's Barrington,Heinen's,Barrington,0,12/21/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,12/21/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,16,$8.39,134.24
Heinen's Barrington,Heinen's,Barrington,0,12/21/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Heinen's Barrington,Heinen's,Barrington,0,12/21/2023,2023,12,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,100,$2.79,279
Heinen's Barrington,Heinen's,Barrington,0,12/28/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Heinen's Barrington,Heinen's,Barrington,0,12/28/2023,2023,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Heinen's Barrington,Heinen's,Barrington,0,12/28/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Heinen's Barrington,Heinen's,Barrington,0,12/28/2023,2023,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,15,$12.59,188.85
Heinen's Barrington,Heinen's,Barrington,0,12/28/2023,2023,12,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Heinen's Barrington,Heinen's,Barrington,0,01/11/2024,2024,1,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Heinen's Barrington,Heinen's,Barrington,0,01/11/2024,2024,1,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,01/11/2024,2024,1,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,01/11/2024,2024,1,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,4,$12.59,50.36
Heinen's Barrington,Heinen's,Barrington,0,01/11/2024,2024,1,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,01/25/2024,2024,1,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Heinen's Barrington,Heinen's,Barrington,0,01/25/2024,2024,1,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,01/25/2024,2024,1,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Heinen's Barrington,Heinen's,Barrington,0,01/25/2024,2024,1,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,20,$12.59,251.8
Heinen's Barrington,Heinen's,Barrington,0,01/25/2024,2024,1,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,02/08/2024,2024,2,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Heinen's Barrington,Heinen's,Barrington,0,02/08/2024,2024,2,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Heinen's Barrington,Heinen's,Barrington,0,02/08/2024,2024,2,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,30,$8.39,251.7
Heinen's Barrington,Heinen's,Barrington,0,02/08/2024,2024,2,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Heinen's Barrington,Heinen's,Barrington,0,02/08/2024,2024,2,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,100,$2.79,279
Heinen's Barrington,Heinen's,Barrington,0,03/14/2024,2024,3,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,03/14/2024,2024,3,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,8,$4.89,39.12
Heinen's Barrington,Heinen's,Barrington,0,03/14/2024,2024,3,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,03/14/2024,2024,3,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,03/14/2024,2024,3,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,03/28/2024,2024,3,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,03/28/2024,2024,3,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,03/28/2024,2024,3,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,03/28/2024,2024,3,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,03/28/2024,2024,3,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,80,$2.79,223.2
Heinen's Barrington,Heinen's,Barrington,0,04/18/2024,2024,4,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,04/18/2024,2024,4,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,04/18/2024,2024,4,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,04/18/2024,2024,4,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,04/18/2024,2024,4,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,80,$2.79,223.2
Heinen's Barrington,Heinen's,Barrington,0,05/02/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Heinen's Barrington,Heinen's,Barrington,0,05/02/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Heinen's Barrington,Heinen's,Barrington,0,05/02/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,14,$8.39,117.46
Heinen's Barrington,Heinen's,Barrington,0,05/02/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,05/02/2024,2024,5,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Heinen's Barrington,Heinen's,Barrington,0,05/09/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Heinen's Barrington,Heinen's,Barrington,0,05/09/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Heinen's Barrington,Heinen's,Barrington,0,05/09/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Heinen's Barrington,Heinen's,Barrington,0,05/09/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,05/09/2024,2024,5,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Barrington,Heinen's,Barrington,0,05/16/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,05/16/2024,2024,5,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Heinen's Barrington,Heinen's,Barrington,0,05/16/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,05/16/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Heinen's Barrington,Heinen's,Barrington,0,05/16/2024,2024,5,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,100,$2.79,279
Heinen's Barrington,Heinen's,Barrington,0,06/06/2024,2024,6,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,06/06/2024,2024,6,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,06/06/2024,2024,6,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Heinen's Barrington,Heinen's,Barrington,0,06/06/2024,2024,6,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Heinen's Barrington,Heinen's,Barrington,0,06/06/2024,2024,6,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,100,$2.79,279
Heinen's Barrington,Heinen's,Barrington,0,06/14/2024,2024,6,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Barrington,Heinen's,Barrington,0,06/14/2024,2024,6,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Heinen's Barrington,Heinen's,Barrington,0,06/14/2024,2024,6,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Heinen's Barrington,Heinen's,Barrington,0,06/14/2024,2024,6,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Barrington,Heinen's,Barrington,0,06/14/2024,2024,6,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Heinen's Barrington,Heinen's,Barrington,0,06/20/2024,2024,6,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,15,$3.49,52.35
Heinen's Barrington,Heinen's,Barrington,0,06/20/2024,2024,6,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Barrington,Heinen's,Barrington,0,06/20/2024,2024,6,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Barrington,Heinen's,Barrington,0,06/20/2024,2024,6,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Heinen's Barrington,Heinen's,Barrington,0,06/20/2024,2024,6,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Bannockburn,Heinen's,Bannockburn,0,06/14/2022,2022,6,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,18,$3.49,62.82
Heinen's Bannockburn,Heinen's,Bannockburn,0,06/14/2022,2022,6,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Heinen's Bannockburn,Heinen's,Bannockburn,0,06/14/2022,2022,6,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Heinen's Bannockburn,Heinen's,Bannockburn,0,06/14/2022,2022,6,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Heinen's Bannockburn,Heinen's,Bannockburn,0,06/14/2022,2022,6,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/08/2022,2022,7,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/08/2022,2022,7,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,2,$4.89,9.78
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/08/2022,2022,7,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/08/2022,2022,7,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,1,$12.59,12.59
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/08/2022,2022,7,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/29/2022,2022,7,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/29/2022,2022,7,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/29/2022,2022,7,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/29/2022,2022,7,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Heinen's Bannockburn,Heinen's,Bannockburn,0,07/29/2022,2022,7,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,48,$2.79,133.92
Heinen's Bannockburn,Heinen's,Bannockburn,0,08/19/2022,2022,8,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,08/19/2022,2022,8,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,08/19/2022,2022,8,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,08/19/2022,2022,8,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,08/19/2022,2022,8,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/02/2022,2022,9,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/02/2022,2022,9,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/02/2022,2022,9,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/02/2022,2022,9,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/02/2022,2022,9,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,30,$2.79,83.7
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/23/2022,2022,9,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/23/2022,2022,9,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/23/2022,2022,9,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/23/2022,2022,9,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Heinen's Bannockburn,Heinen's,Bannockburn,0,09/23/2022,2022,9,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
